,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
87,0.946,0.772,4,-7.537,0,0.0952,0.0512,2.32e-06,0.0612,0.772,116.97,audio_features,4l1A1CloFhJnhZyXhZNGwM,spotify:track:4l1A1CloFhJnhZyXhZNGwM,https://api.spotify.com/v1/tracks/4l1A1CloFhJnhZyXhZNGwM,https://api.spotify.com/v1/audio-analysis/4l1A1CloFhJnhZyXhZNGwM,263914,4
88,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819,audio_features,6UEfyhyfhYQsyipxOd95Ie,spotify:track:6UEfyhyfhYQsyipxOd95Ie,https://api.spotify.com/v1/tracks/6UEfyhyfhYQsyipxOd95Ie,https://api.spotify.com/v1/audio-analysis/6UEfyhyfhYQsyipxOd95Ie,213973,4
89,0.594,0.771,5,-10.671,0,0.0443,0.313,0.00474,0.0694,0.953,104.389,audio_features,1lmfsSEuxU4PpT739Kihno,spotify:track:1lmfsSEuxU4PpT739Kihno,https://api.spotify.com/v1/tracks/1lmfsSEuxU4PpT739Kihno,https://api.spotify.com/v1/audio-analysis/1lmfsSEuxU4PpT739Kihno,200867,4
90,0.595,0.0916,9,-15.629,0,0.0411,0.822,0.0,0.637,0.404,134.588,audio_features,1Yz4f8rXtp24nC5ODB2hbf,spotify:track:1Yz4f8rXtp24nC5ODB2hbf,https://api.spotify.com/v1/tracks/1Yz4f8rXtp24nC5ODB2hbf,https://api.spotify.com/v1/audio-analysis/1Yz4f8rXtp24nC5ODB2hbf,167573,4
91,0.395,0.92,3,-5.622,0,0.0593,0.0032,0.00219,0.982,0.198,77.989,audio_features,3uVPVDeADMxmG8pkmx5wha,spotify:track:3uVPVDeADMxmG8pkmx5wha,https://api.spotify.com/v1/tracks/3uVPVDeADMxmG8pkmx5wha,https://api.spotify.com/v1/audio-analysis/3uVPVDeADMxmG8pkmx5wha,379413,4
92,0.573,0.837,10,-8.352,0,0.0337,0.0144,0.0889,0.0544,0.796,101.59,audio_features,029l68p4fPYZeAgJ5c60zR,spotify:track:029l68p4fPYZeAgJ5c60zR,https://api.spotify.com/v1/tracks/029l68p4fPYZeAgJ5c60zR,https://api.spotify.com/v1/audio-analysis/029l68p4fPYZeAgJ5c60zR,301467,4
93,0.482,0.956,2,-4.32,0,0.0789,0.613,0.00191,0.289,0.504,108.076,audio_features,4ALgIeMm6sX9eIT1cZPibZ,spotify:track:4ALgIeMm6sX9eIT1cZPibZ,https://api.spotify.com/v1/tracks/4ALgIeMm6sX9eIT1cZPibZ,https://api.spotify.com/v1/audio-analysis/4ALgIeMm6sX9eIT1cZPibZ,358280,4
94,0.612,0.961,10,-3.078,0,0.333,0.107,4.17e-05,0.0413,0.867,129.873,audio_features,1mnqraQ8oV8MX92rdOFLWW,spotify:track:1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/tracks/1mnqraQ8oV8MX92rdOFLWW,https://api.spotify.com/v1/audio-analysis/1mnqraQ8oV8MX92rdOFLWW,238760,5
95,0.736,0.871,2,-2.786,1,0.0278,0.466,0.0,0.108,0.967,122.395,audio_features,3iSws76HjaU7k49EqJVTfF,spotify:track:3iSws76HjaU7k49EqJVTfF,https://api.spotify.com/v1/tracks/3iSws76HjaU7k49EqJVTfF,https://api.spotify.com/v1/audio-analysis/3iSws76HjaU7k49EqJVTfF,167187,4
96,0.842,0.565,1,-7.889,1,0.0344,0.261,0.00965,0.0662,0.498,105.577,audio_features,0b2VKbY2vZonEfFBImGLT3,spotify:track:0b2VKbY2vZonEfFBImGLT3,https://api.spotify.com/v1/tracks/0b2VKbY2vZonEfFBImGLT3,https://api.spotify.com/v1/audio-analysis/0b2VKbY2vZonEfFBImGLT3,235893,4
97,0.877,0.696,9,-2.296,0,0.138,0.0302,0.0,0.0478,0.747,102.055,audio_features,3H6JUtLbiZh07T7GLiuTON,spotify:track:3H6JUtLbiZh07T7GLiuTON,https://api.spotify.com/v1/tracks/3H6JUtLbiZh07T7GLiuTON,https://api.spotify.com/v1/audio-analysis/3H6JUtLbiZh07T7GLiuTON,222333,4
