,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
17,0.516,0.737,4,-7.848,0,0.0402,0.0105,7.19e-05,0.726,0.309,123.951,audio_features,7qA2mbTkPYQxa4w23ltiCZ,spotify:track:7qA2mbTkPYQxa4w23ltiCZ,https://api.spotify.com/v1/tracks/7qA2mbTkPYQxa4w23ltiCZ,https://api.spotify.com/v1/audio-analysis/7qA2mbTkPYQxa4w23ltiCZ,295862,4
18,0.393,0.683,0,-8.421,1,0.0337,0.119,0.0,0.149,0.314,74.831,audio_features,1TsLFb6fZy9mGcsc7mLlzW,spotify:track:1TsLFb6fZy9mGcsc7mLlzW,https://api.spotify.com/v1/tracks/1TsLFb6fZy9mGcsc7mLlzW,https://api.spotify.com/v1/audio-analysis/1TsLFb6fZy9mGcsc7mLlzW,397280,4
19,0.381,0.143,10,-13.882,1,0.0338,0.895,0.0,0.104,0.177,70.998,audio_features,44NR6LEuYb4j1p8PVZKyJN,spotify:track:44NR6LEuYb4j1p8PVZKyJN,https://api.spotify.com/v1/tracks/44NR6LEuYb4j1p8PVZKyJN,https://api.spotify.com/v1/audio-analysis/44NR6LEuYb4j1p8PVZKyJN,314960,4
20,0.581,0.653,7,-9.646,1,0.0315,0.00657,0.000386,0.587,0.22,125.027,audio_features,5GQ3YjPbRY8VoDczuC5Vp0,spotify:track:5GQ3YjPbRY8VoDczuC5Vp0,https://api.spotify.com/v1/tracks/5GQ3YjPbRY8VoDczuC5Vp0,https://api.spotify.com/v1/audio-analysis/5GQ3YjPbRY8VoDczuC5Vp0,289040,4
21,0.486,0.647,7,-9.904,0,0.0356,0.517,0.0,0.16,0.522,92.661,audio_features,4UItl8CR9QrSYFMsxlDJwI,spotify:track:4UItl8CR9QrSYFMsxlDJwI,https://api.spotify.com/v1/tracks/4UItl8CR9QrSYFMsxlDJwI,https://api.spotify.com/v1/audio-analysis/4UItl8CR9QrSYFMsxlDJwI,211200,4
22,0.512,0.525,7,-8.802,1,0.0287,0.0435,3.88e-06,0.0951,0.475,172.038,audio_features,56jiOvguQGFz79wr103oie,spotify:track:56jiOvguQGFz79wr103oie,https://api.spotify.com/v1/tracks/56jiOvguQGFz79wr103oie,https://api.spotify.com/v1/audio-analysis/56jiOvguQGFz79wr103oie,312520,4
23,0.405,0.38,4,-7.306,1,0.0253,0.806,0.0,0.104,0.166,75.739,audio_features,2bQFYUMPggYwtZ0PsbAz0G,spotify:track:2bQFYUMPggYwtZ0PsbAz0G,https://api.spotify.com/v1/tracks/2bQFYUMPggYwtZ0PsbAz0G,https://api.spotify.com/v1/audio-analysis/2bQFYUMPggYwtZ0PsbAz0G,256613,3
24,0.292,0.093,5,-16.163,1,0.0332,0.927,0.0,0.111,0.212,97.224,audio_features,6hmuHmzkSxAsoIZiXSmgeW,spotify:track:6hmuHmzkSxAsoIZiXSmgeW,https://api.spotify.com/v1/tracks/6hmuHmzkSxAsoIZiXSmgeW,https://api.spotify.com/v1/audio-analysis/6hmuHmzkSxAsoIZiXSmgeW,340280,4
25,0.429,0.378,9,-11.413,1,0.0299,0.173,0.0,0.174,0.189,131.705,audio_features,69D9ZjsUnCZzUlWvoNewPZ,spotify:track:69D9ZjsUnCZzUlWvoNewPZ,https://api.spotify.com/v1/tracks/69D9ZjsUnCZzUlWvoNewPZ,https://api.spotify.com/v1/audio-analysis/69D9ZjsUnCZzUlWvoNewPZ,337907,4
26,0.463,0.189,2,-11.414,1,0.0276,0.668,0.0,0.0943,0.216,72.062,audio_features,0KmSfbFxcNDzsjhfdERrbo,spotify:track:0KmSfbFxcNDzsjhfdERrbo,https://api.spotify.com/v1/tracks/0KmSfbFxcNDzsjhfdERrbo,https://api.spotify.com/v1/audio-analysis/0KmSfbFxcNDzsjhfdERrbo,394067,4
27,0.525,0.788,9,-10.577,1,0.0416,0.0103,0.000615,0.589,0.322,111.977,audio_features,4DGOpe4fjqL1tA9VzNZbbc,spotify:track:4DGOpe4fjqL1tA9VzNZbbc,https://api.spotify.com/v1/tracks/4DGOpe4fjqL1tA9VzNZbbc,https://api.spotify.com/v1/audio-analysis/4DGOpe4fjqL1tA9VzNZbbc,261676,4
28,0.335,0.245,2,-11.62,1,0.0299,0.921,0.000577,0.0998,0.138,139.561,audio_features,2EIDZWe532Hn0ZqbffDwmL,spotify:track:2EIDZWe532Hn0ZqbffDwmL,https://api.spotify.com/v1/tracks/2EIDZWe532Hn0ZqbffDwmL,https://api.spotify.com/v1/audio-analysis/2EIDZWe532Hn0ZqbffDwmL,216000,4
