,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
45,0.287,0.0778,9,-24.849,0,0.0398,0.948,0.0764,0.21,0.191,159.567,audio_features,1FVYTAtf0b8v4vV8rHDENV,spotify:track:1FVYTAtf0b8v4vV8rHDENV,https://api.spotify.com/v1/tracks/1FVYTAtf0b8v4vV8rHDENV,https://api.spotify.com/v1/audio-analysis/1FVYTAtf0b8v4vV8rHDENV,207787,3
46,0.234,0.129,1,-19.072,1,0.0387,0.969,0.751,0.15,0.0564,67.349,audio_features,2GQxcv6uBd9FEPCjyo0Luy,spotify:track:2GQxcv6uBd9FEPCjyo0Luy,https://api.spotify.com/v1/tracks/2GQxcv6uBd9FEPCjyo0Luy,https://api.spotify.com/v1/audio-analysis/2GQxcv6uBd9FEPCjyo0Luy,265427,4
47,0.508,0.0154,5,-25.211,1,0.0615,0.996,0.95,0.09,0.39,94.73,audio_features,7y86MsFX0XG0fQNFc5CkZz,spotify:track:7y86MsFX0XG0fQNFc5CkZz,https://api.spotify.com/v1/tracks/7y86MsFX0XG0fQNFc5CkZz,https://api.spotify.com/v1/audio-analysis/7y86MsFX0XG0fQNFc5CkZz,199000,3
48,0.364,0.183,9,-18.33,1,0.0347,0.992,0.85,0.14,0.235,94.427,audio_features,54O51AfAjIGZIbN67Nr6Vo,spotify:track:54O51AfAjIGZIbN67Nr6Vo,https://api.spotify.com/v1/tracks/54O51AfAjIGZIbN67Nr6Vo,https://api.spotify.com/v1/audio-analysis/54O51AfAjIGZIbN67Nr6Vo,311133,3
49,0.584,0.139,9,-19.327,1,0.0473,0.825,0.38,0.0791,0.165,102.628,audio_features,2oDOG9oOT0zbotHmOF9doQ,spotify:track:2oDOG9oOT0zbotHmOF9doQ,https://api.spotify.com/v1/tracks/2oDOG9oOT0zbotHmOF9doQ,https://api.spotify.com/v1/audio-analysis/2oDOG9oOT0zbotHmOF9doQ,324453,4
50,0.31,0.0912,2,-20.438,1,0.0835,0.984,0.0,0.188,0.108,74.913,audio_features,4NZRdIvf24vgb5XHCm5ysJ,spotify:track:4NZRdIvf24vgb5XHCm5ysJ,https://api.spotify.com/v1/tracks/4NZRdIvf24vgb5XHCm5ysJ,https://api.spotify.com/v1/audio-analysis/4NZRdIvf24vgb5XHCm5ysJ,304853,3
51,0.302,0.367,9,-16.098,1,0.0448,0.899,0.759,0.0665,0.389,124.676,audio_features,1wraFXgL6R5iHLycLC1uhI,spotify:track:1wraFXgL6R5iHLycLC1uhI,https://api.spotify.com/v1/tracks/1wraFXgL6R5iHLycLC1uhI,https://api.spotify.com/v1/audio-analysis/1wraFXgL6R5iHLycLC1uhI,236613,4
52,0.416,0.077,8,-25.406,1,0.0407,0.993,0.918,0.094,0.325,129.912,audio_features,3t3pAqVuNBuUUtgSAZ3naF,spotify:track:3t3pAqVuNBuUUtgSAZ3naF,https://api.spotify.com/v1/tracks/3t3pAqVuNBuUUtgSAZ3naF,https://api.spotify.com/v1/audio-analysis/3t3pAqVuNBuUUtgSAZ3naF,310173,4
53,0.171,0.0851,2,-22.518,1,0.0433,0.916,0.735,0.12,0.0366,106.684,audio_features,36lx0Kgv6lKN5hJvEEY3TA,spotify:track:36lx0Kgv6lKN5hJvEEY3TA,https://api.spotify.com/v1/tracks/36lx0Kgv6lKN5hJvEEY3TA,https://api.spotify.com/v1/audio-analysis/36lx0Kgv6lKN5hJvEEY3TA,302933,3
54,0.6,0.0307,0,-30.119,1,0.0642,0.802,0.914,0.105,0.355,103.044,audio_features,3R4SqnWTFNwqLByAzeNGdP,spotify:track:3R4SqnWTFNwqLByAzeNGdP,https://api.spotify.com/v1/tracks/3R4SqnWTFNwqLByAzeNGdP,https://api.spotify.com/v1/audio-analysis/3R4SqnWTFNwqLByAzeNGdP,180013,4
55,0.475,0.13,7,-17.719,1,0.051,0.916,0.956,0.101,0.122,112.241,audio_features,14Qcrx6Dfjvcj0H8oV8oUW,spotify:track:14Qcrx6Dfjvcj0H8oV8oUW,https://api.spotify.com/v1/tracks/14Qcrx6Dfjvcj0H8oV8oUW,https://api.spotify.com/v1/audio-analysis/14Qcrx6Dfjvcj0H8oV8oUW,150827,4
56,0.544,0.371,0,-16.989,1,0.0399,0.724,0.913,0.199,0.669,81.788,audio_features,0gTYhk6cpD8TLLzg3nz0Jb,spotify:track:0gTYhk6cpD8TLLzg3nz0Jb,https://api.spotify.com/v1/tracks/0gTYhk6cpD8TLLzg3nz0Jb,https://api.spotify.com/v1/audio-analysis/0gTYhk6cpD8TLLzg3nz0Jb,193000,4
57,0.327,0.163,2,-15.891,1,0.032,0.807,0.857,0.314,0.216,100.164,audio_features,0yBv2qXnyiNGniYOWaOZsX,spotify:track:0yBv2qXnyiNGniYOWaOZsX,https://api.spotify.com/v1/tracks/0yBv2qXnyiNGniYOWaOZsX,https://api.spotify.com/v1/audio-analysis/0yBv2qXnyiNGniYOWaOZsX,270000,4
58,0.35,0.0417,9,-25.317,0,0.0421,0.994,0.938,0.0925,0.127,127.413,audio_features,1WicJUSbDvQxWtjaFASyM3,spotify:track:1WicJUSbDvQxWtjaFASyM3,https://api.spotify.com/v1/tracks/1WicJUSbDvQxWtjaFASyM3,https://api.spotify.com/v1/audio-analysis/1WicJUSbDvQxWtjaFASyM3,192707,4
59,0.486,0.231,4,-13.922,1,0.0325,0.8,0.668,0.124,0.276,106.613,audio_features,48RBfqS2QPcFw9Ty06t7O9,spotify:track:48RBfqS2QPcFw9Ty06t7O9,https://api.spotify.com/v1/tracks/48RBfqS2QPcFw9Ty06t7O9,https://api.spotify.com/v1/audio-analysis/48RBfqS2QPcFw9Ty06t7O9,193080,4
60,0.552,0.362,11,-14.709,0,0.0339,0.897,0.946,0.229,0.863,129.132,audio_features,2eRqYGftNaNZFxNv0A2FxL,spotify:track:2eRqYGftNaNZFxNv0A2FxL,https://api.spotify.com/v1/tracks/2eRqYGftNaNZFxNv0A2FxL,https://api.spotify.com/v1/audio-analysis/2eRqYGftNaNZFxNv0A2FxL,81627,4
61,0.488,0.157,9,-16.936,1,0.0358,0.938,0.692,0.109,0.602,103.724,audio_features,1IhDskuuI9jkhhAeYF9hdl,spotify:track:1IhDskuuI9jkhhAeYF9hdl,https://api.spotify.com/v1/tracks/1IhDskuuI9jkhhAeYF9hdl,https://api.spotify.com/v1/audio-analysis/1IhDskuuI9jkhhAeYF9hdl,204053,4
62,0.263,0.0757,9,-23.112,0,0.0371,0.946,0.87,0.103,0.0349,146.321,audio_features,3eLsWMGrVCEUFiHjjN9MDL,spotify:track:3eLsWMGrVCEUFiHjjN9MDL,https://api.spotify.com/v1/tracks/3eLsWMGrVCEUFiHjjN9MDL,https://api.spotify.com/v1/audio-analysis/3eLsWMGrVCEUFiHjjN9MDL,224227,3
63,0.65,0.302,0,-14.847,1,0.0511,0.882,0.855,0.17,0.588,110.457,audio_features,4zHcTof6VAB8sXKB2mWWPZ,spotify:track:4zHcTof6VAB8sXKB2mWWPZ,https://api.spotify.com/v1/tracks/4zHcTof6VAB8sXKB2mWWPZ,https://api.spotify.com/v1/audio-analysis/4zHcTof6VAB8sXKB2mWWPZ,182187,4
64,0.406,0.033,8,-27.127,1,0.0533,0.995,0.937,0.0918,0.0919,69.275,audio_features,68Ww7htVC5Fa9hFNSrAT9B,spotify:track:68Ww7htVC5Fa9hFNSrAT9B,https://api.spotify.com/v1/tracks/68Ww7htVC5Fa9hFNSrAT9B,https://api.spotify.com/v1/audio-analysis/68Ww7htVC5Fa9hFNSrAT9B,288387,3
65,0.552,0.277,5,-16.278,1,0.0409,0.963,0.623,0.0899,0.898,125.277,audio_features,2BOGMB8QKw3DQJefY6iSpE,spotify:track:2BOGMB8QKw3DQJefY6iSpE,https://api.spotify.com/v1/tracks/2BOGMB8QKw3DQJefY6iSpE,https://api.spotify.com/v1/audio-analysis/2BOGMB8QKw3DQJefY6iSpE,66000,4
66,0.28,0.145,0,-18.308,1,0.0371,0.953,0.865,0.0742,0.148,110.324,audio_features,6IiyDIvDf36l7D3o10BKfG,spotify:track:6IiyDIvDf36l7D3o10BKfG,https://api.spotify.com/v1/tracks/6IiyDIvDf36l7D3o10BKfG,https://api.spotify.com/v1/audio-analysis/6IiyDIvDf36l7D3o10BKfG,170227,4
67,0.188,0.433,2,-12.154,1,0.0407,0.471,0.724,0.097,0.186,84.607,audio_features,69hPnD6JL7snaIA8GVDjyV,spotify:track:69hPnD6JL7snaIA8GVDjyV,https://api.spotify.com/v1/tracks/69hPnD6JL7snaIA8GVDjyV,https://api.spotify.com/v1/audio-analysis/69hPnD6JL7snaIA8GVDjyV,147787,4
68,0.233,0.295,9,-15.208,0,0.0337,0.921,0.555,0.0981,0.394,143.073,audio_features,3cGUFgmwjHbnrK1BNfp9ZK,spotify:track:3cGUFgmwjHbnrK1BNfp9ZK,https://api.spotify.com/v1/tracks/3cGUFgmwjHbnrK1BNfp9ZK,https://api.spotify.com/v1/audio-analysis/3cGUFgmwjHbnrK1BNfp9ZK,151027,4
69,0.214,0.104,7,-20.144,1,0.0388,0.963,0.843,0.169,0.205,113.328,audio_features,4chIXnAR8yNZqfN4RKIYgl,spotify:track:4chIXnAR8yNZqfN4RKIYgl,https://api.spotify.com/v1/tracks/4chIXnAR8yNZqfN4RKIYgl,https://api.spotify.com/v1/audio-analysis/4chIXnAR8yNZqfN4RKIYgl,349867,4
70,0.51,0.234,4,-16.467,0,0.0328,0.974,0.92,0.137,0.501,142.586,audio_features,3NjlwDIS2ajjm8yOJvYKd3,spotify:track:3NjlwDIS2ajjm8yOJvYKd3,https://api.spotify.com/v1/tracks/3NjlwDIS2ajjm8yOJvYKd3,https://api.spotify.com/v1/audio-analysis/3NjlwDIS2ajjm8yOJvYKd3,155293,4
71,0.443,0.0214,5,-23.942,1,0.0425,0.996,0.903,0.114,0.426,68.293,audio_features,59uAbGASuTyETRp6FOOEqL,spotify:track:59uAbGASuTyETRp6FOOEqL,https://api.spotify.com/v1/tracks/59uAbGASuTyETRp6FOOEqL,https://api.spotify.com/v1/audio-analysis/59uAbGASuTyETRp6FOOEqL,125093,4
72,0.563,0.309,9,-17.857,1,0.0434,0.938,0.863,0.221,0.584,79.342,audio_features,4XpGj3lxdG60bH2yJwPXaf,spotify:track:4XpGj3lxdG60bH2yJwPXaf,https://api.spotify.com/v1/tracks/4XpGj3lxdG60bH2yJwPXaf,https://api.spotify.com/v1/audio-analysis/4XpGj3lxdG60bH2yJwPXaf,162493,4
73,0.287,0.132,5,-18.858,1,0.0363,0.972,0.872,0.0731,0.348,94.872,audio_features,0V0asY15cBMbB8Ph3zBY9Z,spotify:track:0V0asY15cBMbB8Ph3zBY9Z,https://api.spotify.com/v1/tracks/0V0asY15cBMbB8Ph3zBY9Z,https://api.spotify.com/v1/audio-analysis/0V0asY15cBMbB8Ph3zBY9Z,180320,3
