,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
64,0.359,0.889,1,-1.712,0,0.0869,0.0548,0.0,0.259,0.463,180.039,audio_features,31mXBmSoVPbpWpm3nu0AND,spotify:track:31mXBmSoVPbpWpm3nu0AND,https://api.spotify.com/v1/tracks/31mXBmSoVPbpWpm3nu0AND,https://api.spotify.com/v1/audio-analysis/31mXBmSoVPbpWpm3nu0AND,210325,4
65,0.713,0.956,0,-1.926,1,0.0744,0.00617,0.0,0.109,0.627,128.012,audio_features,4Uc2BwXpvQ5Z8DBxKEnPsu,spotify:track:4Uc2BwXpvQ5Z8DBxKEnPsu,https://api.spotify.com/v1/tracks/4Uc2BwXpvQ5Z8DBxKEnPsu,https://api.spotify.com/v1/audio-analysis/4Uc2BwXpvQ5Z8DBxKEnPsu,187493,4
66,0.661,0.748,5,-8.178,1,0.0689,0.00641,2.08e-05,0.467,0.428,128.183,audio_features,6jbglMwIqyg1G1N96COAsD,spotify:track:6jbglMwIqyg1G1N96COAsD,https://api.spotify.com/v1/tracks/6jbglMwIqyg1G1N96COAsD,https://api.spotify.com/v1/audio-analysis/6jbglMwIqyg1G1N96COAsD,224173,4
67,0.587,0.856,2,-6.01,1,0.0345,0.0148,0.0,0.262,0.765,128.003,audio_features,0QlxihOJXmF51yir8AcsJO,spotify:track:0QlxihOJXmF51yir8AcsJO,https://api.spotify.com/v1/tracks/0QlxihOJXmF51yir8AcsJO,https://api.spotify.com/v1/audio-analysis/0QlxihOJXmF51yir8AcsJO,208388,4
68,0.963,0.298,11,-5.748,0,0.125,0.0181,0.0156,0.0756,0.802,130.014,audio_features,6xlgLRzZNTaeYmiwpB8HMi,spotify:track:6xlgLRzZNTaeYmiwpB8HMi,https://api.spotify.com/v1/tracks/6xlgLRzZNTaeYmiwpB8HMi,https://api.spotify.com/v1/audio-analysis/6xlgLRzZNTaeYmiwpB8HMi,312000,4
69,0.59,0.8,0,-4.187,1,0.0591,0.315,0.0,0.0962,0.64,151.887,audio_features,4NZvhN4bENiMBxlxyHujlZ,spotify:track:4NZvhN4bENiMBxlxyHujlZ,https://api.spotify.com/v1/tracks/4NZvhN4bENiMBxlxyHujlZ,https://api.spotify.com/v1/audio-analysis/4NZvhN4bENiMBxlxyHujlZ,212507,4
70,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,audio_features,3wPPWcVuinAU7dXcJXtCID,spotify:track:3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/tracks/3wPPWcVuinAU7dXcJXtCID,https://api.spotify.com/v1/audio-analysis/3wPPWcVuinAU7dXcJXtCID,222200,4
71,0.585,0.972,9,-4.45,0,0.0534,0.0143,0.0,0.0707,0.585,110.006,audio_features,7oVEtyuv9NBmnytsCIsY5I,spotify:track:7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/tracks/7oVEtyuv9NBmnytsCIsY5I,https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I,230253,4
72,0.717,0.574,7,-9.861,0,0.0306,0.267,0.0149,0.148,0.375,94.842,audio_features,0l4TYp8iUmRhD6wV4KLUEx,spotify:track:0l4TYp8iUmRhD6wV4KLUEx,https://api.spotify.com/v1/tracks/0l4TYp8iUmRhD6wV4KLUEx,https://api.spotify.com/v1/audio-analysis/0l4TYp8iUmRhD6wV4KLUEx,211400,4
73,0.734,0.809,10,-7.264,0,0.0839,0.0266,0.0,0.0642,0.254,116.024,audio_features,34dx8DACTJsc3rsJdaEIQw,spotify:track:34dx8DACTJsc3rsJdaEIQw,https://api.spotify.com/v1/tracks/34dx8DACTJsc3rsJdaEIQw,https://api.spotify.com/v1/audio-analysis/34dx8DACTJsc3rsJdaEIQw,232147,4
74,0.616,0.658,6,-8.087,0,0.0561,0.0809,0.0,0.512,0.732,119.926,audio_features,6DjDbtkkOl2ALXEYuPeUgV,spotify:track:6DjDbtkkOl2ALXEYuPeUgV,https://api.spotify.com/v1/tracks/6DjDbtkkOl2ALXEYuPeUgV,https://api.spotify.com/v1/audio-analysis/6DjDbtkkOl2ALXEYuPeUgV,194053,4
75,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,audio_features,5fRvePkRGdpn2nKacG7I6d,spotify:track:5fRvePkRGdpn2nKacG7I6d,https://api.spotify.com/v1/tracks/5fRvePkRGdpn2nKacG7I6d,https://api.spotify.com/v1/audio-analysis/5fRvePkRGdpn2nKacG7I6d,218733,4
76,0.379,0.647,5,-7.72,0,0.197,0.214,0.0,0.125,0.342,217.648,audio_features,2IsKaRJ7UvvJWevayDVrcC,spotify:track:2IsKaRJ7UvvJWevayDVrcC,https://api.spotify.com/v1/tracks/2IsKaRJ7UvvJWevayDVrcC,https://api.spotify.com/v1/audio-analysis/2IsKaRJ7UvvJWevayDVrcC,204027,4
77,0.545,0.781,10,-3.616,1,0.185,0.0139,0.0,0.161,0.277,150.097,audio_features,12PNcnMsjsZ3eHm62t8hiy,spotify:track:12PNcnMsjsZ3eHm62t8hiy,https://api.spotify.com/v1/tracks/12PNcnMsjsZ3eHm62t8hiy,https://api.spotify.com/v1/audio-analysis/12PNcnMsjsZ3eHm62t8hiy,232507,4
78,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,4cluDES4hQEUhmXj6TXkSo,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987,4
