,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,0.706,0.606,0,-5.764,1,0.0831,0.222,0.000194,0.113,0.491,165.997,audio_features,0V9hYbo9uL11hqLP3u0yqA,spotify:track:0V9hYbo9uL11hqLP3u0yqA,https://api.spotify.com/v1/tracks/0V9hYbo9uL11hqLP3u0yqA,https://api.spotify.com/v1/audio-analysis/0V9hYbo9uL11hqLP3u0yqA,177319,4
11,0.72,0.582,3,-7.854,0,0.297,0.126,0.0,0.231,0.804,178.943,audio_features,61iDSv1MgCsdo0zKXGxvCO,spotify:track:61iDSv1MgCsdo0zKXGxvCO,https://api.spotify.com/v1/tracks/61iDSv1MgCsdo0zKXGxvCO,https://api.spotify.com/v1/audio-analysis/61iDSv1MgCsdo0zKXGxvCO,123435,4
12,0.775,0.662,10,-7.755,1,0.0408,0.117,0.0648,0.0928,0.257,112.014,audio_features,4nFrcGM7MY1mpoQCC7Kefj,spotify:track:4nFrcGM7MY1mpoQCC7Kefj,https://api.spotify.com/v1/tracks/4nFrcGM7MY1mpoQCC7Kefj,https://api.spotify.com/v1/audio-analysis/4nFrcGM7MY1mpoQCC7Kefj,192936,4
13,0.823,0.415,5,-10.845,0,0.0637,0.471,0.0316,0.128,0.488,113.976,audio_features,0zVk3uuV9UhxAt48F3OL12,spotify:track:0zVk3uuV9UhxAt48F3OL12,https://api.spotify.com/v1/tracks/0zVk3uuV9UhxAt48F3OL12,https://api.spotify.com/v1/audio-analysis/0zVk3uuV9UhxAt48F3OL12,186154,4
14,0.586,0.687,1,-5.694,0,0.271,0.615,0.0,0.311,0.906,85.993,audio_features,2ddqbAKpA6JAhrPJNypQh9,spotify:track:2ddqbAKpA6JAhrPJNypQh9,https://api.spotify.com/v1/tracks/2ddqbAKpA6JAhrPJNypQh9,https://api.spotify.com/v1/audio-analysis/2ddqbAKpA6JAhrPJNypQh9,223112,4
15,0.788,0.819,5,-5.795,1,0.0327,0.0127,0.0,0.225,0.2,107.003,audio_features,4E8EciYYzTKF4REO51XQiS,spotify:track:4E8EciYYzTKF4REO51XQiS,https://api.spotify.com/v1/tracks/4E8EciYYzTKF4REO51XQiS,https://api.spotify.com/v1/audio-analysis/4E8EciYYzTKF4REO51XQiS,166000,4
16,0.768,0.663,4,-6.901,0,0.0355,0.581,0.0,0.0974,0.559,96.039,audio_features,1iBWjQ9af9NnUd5xnQDB3k,spotify:track:1iBWjQ9af9NnUd5xnQDB3k,https://api.spotify.com/v1/tracks/1iBWjQ9af9NnUd5xnQDB3k,https://api.spotify.com/v1/audio-analysis/1iBWjQ9af9NnUd5xnQDB3k,204750,4
17,0.533,0.771,10,-6.574,0,0.0708,0.135,2.15e-05,0.108,0.329,110.03,audio_features,7d2fDszfLHQzOKCdy30Fwm,spotify:track:7d2fDszfLHQzOKCdy30Fwm,https://api.spotify.com/v1/tracks/7d2fDszfLHQzOKCdy30Fwm,https://api.spotify.com/v1/audio-analysis/7d2fDszfLHQzOKCdy30Fwm,210628,4
18,0.568,0.868,2,-2.659,0,0.0825,0.381,2.85e-06,0.102,0.713,99.525,audio_features,5DttTktPy0RMZPz4UNfFm4,spotify:track:5DttTktPy0RMZPz4UNfFm4,https://api.spotify.com/v1/tracks/5DttTktPy0RMZPz4UNfFm4,https://api.spotify.com/v1/audio-analysis/5DttTktPy0RMZPz4UNfFm4,156213,4
19,0.589,0.661,1,-9.031,1,0.28,0.0166,1.35e-05,0.158,0.619,217.969,audio_features,4yZIlBKbrvOfQlhR0oZvwS,spotify:track:4yZIlBKbrvOfQlhR0oZvwS,https://api.spotify.com/v1/tracks/4yZIlBKbrvOfQlhR0oZvwS,https://api.spotify.com/v1/audio-analysis/4yZIlBKbrvOfQlhR0oZvwS,144027,4
